session,subjectName,setName,repetition,MVC,IMNF_GaMe,IMNF_GaLa,IMNF_SeTe,IMNF_BiFe,IMNF_VaMe,IMNF_ReFe,IMNF_VaLa,IMNF_GlMa,IMNF_ExLo,meanRMS_GaMe,meanRMS_GaLa,meanRMS_SeTe,meanRMS_BiFe,meanRMS_VaMe,meanRMS_ReFe,meanRMS_VaLa,meanRMS_GlMa,meanRMS_ExLo,aucRMS_GaMe,aucRMS_GaLa,aucRMS_SeTe,aucRMS_BiFe,aucRMS_VaMe,aucRMS_ReFe,aucRMS_VaLa,aucRMS_GlMa,aucRMS_ExLo,maxRMS_GaMe,maxRMS_GaLa,maxRMS_SeTe,maxRMS_BiFe,maxRMS_VaMe,maxRMS_ReFe,maxRMS_VaLa,maxRMS_GlMa,maxRMS_ExLo,t2maxRMS_GaMe,t2maxRMS_GaLa,t2maxRMS_SeTe,t2maxRMS_BiFe,t2maxRMS_VaMe,t2maxRMS_ReFe,t2maxRMS_VaLa,t2maxRMS_GlMa,t2maxRMS_ExLo
1,01PrAy,01,11,0.799553238274743,56.1297740996933,47.5827129145007,60.7957039887717,63.4313568122974,54.59088690922,49.7202240024587,50.2509061622787,62.5825338456813,40.623134177142,0.086179219075342,0.185846667202374,0.633622858199013,0.57761539096436,0.70634415468452,0.622223496840488,0.707416787681638,0.845909683501285,0.110100038482325,0.131063488052837,0.282542501410896,0.963789741060125,0.878503087259475,1.07442753804527,0.946536187813261,1.0760285937875,1.28658467963974,0.167485800805299,0.149324243900946,0.428459886130321,1.60391998025499,1.10834665658817,1.02021997828627,1.09984839183396,1.01387748353153,2.11292802070355,0.173171117984219,1.64591685188259,1.64591685188259,1.12715850614848,1.31808392962333,0.777904682718877,0.842167386229924,0.863122615635701,1.33531378491253,0.98233458736634
1,01PrAy,01,12,0.688578228162814,57.8590302065729,56.7948003933581,61.6790819937743,66.980436592902,59.7930176017307,55.9997117789034,54.3575707350449,64.523980461025,46.2023915180736,0.106506497364442,0.101145135296197,0.338191402305116,0.439456062736243,0.62990951413917,0.542095278550967,0.661061520852083,0.839344737734645,0.0846584837817335,0.201564426262315,0.19141290654797,0.640321861906551,0.831965383909742,1.19282038196637,1.02658206991766,1.25178833433133,1.58927938594297,0.160316089720431,0.467603473826356,0.551219699332616,0.684202664304331,0.942866835693067,1.08814246204394,1.01895380081807,1.12659501110459,2.06853566536378,0.17404516655944,2.01836204305265,2.01836204305265,1.65562031239443,2.01836204305265,1.3617948540564,1.37483306773859,1.15877124100508,1.28170297000863,1.20533628987006
1,01PrAy,01,13,0.728012960461588,53.3846439614882,52.211325666329,61.9003414094713,63.5740514157632,54.7537855333919,50.8614171863054,52.5285465548502,62.3250042282784,43.9349767473294,0.101290548607745,0.120538794862207,0.459050612220783,0.485365856537867,0.799321313418972,0.678949863055368,0.810279333816089,0.801921026045232,0.0932744840504627,0.164526042665739,0.195798293572377,0.74590337926065,0.788630548964835,1.29890942133302,1.10332606611512,1.31668663514562,1.30294840827054,0.151572957215912,0.205094576733398,0.286214787783032,0.917891638234952,0.886842540138849,1.21113636089028,1.14831268283216,1.28463367214484,1.37311573169945,0.160606822953311,1.7497361771391,0.191155475905682,1.20071716107869,1.42470201835185,1.45590157227555,0.886393296921963,0.974403978885845,1.45357324735587,0.967419004126807
1,01PrAy,01,14,0.736856106501994,53.0504459924853,51.2580235574606,62.7143519478985,69.6225265148543,59.2632028049905,56.0761404301862,54.1528917488726,62.6975492162665,44.925191391561,0.106589017585971,0.146749872970731,0.335144988740246,0.387008913986502,0.63204484613192,0.525454015144324,0.662265467774788,0.818587450323785,0.0885282077138428,0.189982123337265,0.261524510876668,0.59760651419186,0.690050029727607,1.12710210814934,0.937078839565187,1.18101369312492,1.45965046595041,0.157872222790315,0.338157637353295,0.81091773252773,0.795199220489294,0.741994615835466,1.03142687008421,0.970494539284642,1.2984351046034,2.33528401981271,0.15888895495651,1.90802537339915,1.90755971742029,1.52153091094124,1.55459248544065,1.17415155070798,1.06798198752677,1.07356985927315,1.54388239792676,1.23003026817178
1,01PrAy,01,15,0.646736816841286,59.6541712991745,51.5643868722225,62.237787774372,63.9145050979948,52.0523359048267,48.9288564590783,48.7265522169573,59.4733526551052,40.5678481545821,0.121124285213997,0.109251777167602,0.488557538423194,0.578536218914658,0.7023056783367,0.570468735222336,0.723662717018801,0.717932044806479,0.103573225801706,0.210582562322643,0.189874239639894,0.849603240852238,1.00595321159661,1.22133899680856,0.992118535073559,1.25847681262701,1.24831135991503,0.180122163542729,0.336210470642707,0.355349774758536,1.30766387598194,1.19493400634011,1.13379341214206,0.936443772022488,1.22666890456923,1.46997721155527,0.161794631916477,0.904075687794388,0.149243501384549,1.5210730024107,1.53597406963162,1.27148012646025,0.879395795209736,0.955763764716962,1.50943154364435,0.903610029443734
1,01PrAy,02,1,0.804516564486092,58.9858847482067,52.6329418263126,66.1036453783916,61.0359758325194,58.4920294360471,53.7661471758072,53.9480275856247,63.9530215713998,50.7531866102129,0.0636826206648581,0.0708710616584469,0.321165123306197,0.447146606191134,0.687615384259001,0.588506071041322,0.718970761919818,0.690788369585119,0.0918512495302486,0.0893396044144383,0.099364595355307,0.450670419608223,0.627446162070493,0.964902205413246,0.825909891442574,1.00886568244201,0.969314805264135,0.128906758236368,0.14910027936219,0.272133794736542,0.801698124165598,0.803069939172663,0.979169889047773,1.02680509925447,1.06878490766478,1.43454410751001,0.136261166275348,0.125035211267606,0.128760655178745,1.25757016025389,1.2752660188318,0.786301505494794,0.845442927584127,0.928334054606971,1.27247193589844,1.22683524798699
1,01PrAy,02,2,0.812691977883368,57.2444491711657,48.4728553022955,60.9667438998829,67.2178042494239,59.4582256941904,56.4896811566722,52.3792485606633,59.7134585434916,47.9063738642466,0.0959086101400471,0.0874903557256697,0.530395638446977,0.527755138761309,0.579946098618199,0.419879937201608,0.640246110034683,0.735422249582331,0.0784128018706038,0.156318327555194,0.142662064747526,0.86500701027401,0.860590296574335,0.945882116713036,0.684854128345077,1.0441992613548,1.19938974777754,0.127895808491314,0.453732104050528,0.212160490176225,1.46815115331679,1.19641212325958,0.933753594266948,0.710908510010799,1.0060430209665,1.50256848200389,0.150593238339593,1.75578841859837,1.75578841859837,1.35252286482402,1.74833778481039,1.32970529884833,1.14111113109012,1.13319483269039,1.46847335314944,1.3427439079773
1,01PrAy,02,3,0.884668284536871,56.5451524624169,46.5607619200024,63.5707831168644,63.8098184261401,56.9627588228113,51.5127650656085,52.9875349185951,65.073919304698,45.7632927284518,0.0832425323740063,0.12545494008268,0.396104932856478,0.491992391086515,0.715597765293812,0.611003705781335,0.766875937684419,0.585561882382055,0.0892493007727556,0.123004922616841,0.18536236901015,0.585559152262985,0.727224950267314,1.05786410428844,0.903306216831712,1.13364718814069,0.865552079440653,0.131944405552352,0.262221226840661,0.300915057818149,0.923090564926696,0.836833115534195,1.06130377047534,0.997874733172297,1.33025909219249,1.248170970954,0.137295640047632,1.60308549698992,0.201870025546879,1.3190238693461,1.33951356052041,0.881755232694385,0.786757573613501,1.02238902211805,1.33206276372975,1.08106404684448
1,01PrAy,02,4,0.825329488726711,60.0553081307866,47.7550984532996,64.8605925785918,64.6114989101656,55.5388042498796,52.7672745840415,52.3177293856446,64.041720434112,44.0392814074109,0.0975375086081107,0.110357641892062,0.38375856076362,0.462273061276102,0.724182182177683,0.622547322555538,0.689412208093629,0.667181663517657,0.102115234710269,0.154454168047211,0.174817898850294,0.608028012141537,0.732380867281312,1.14741583412203,0.986447380138912,1.09230630837784,1.0569890043905,0.161807053917383,0.425694554266483,0.176865840191876,0.84922426103219,0.833458847540008,1.15553463000809,1.04814414402331,0.990337912673828,1.65614945125656,0.177681895982742,1.70923269808717,0.221890581838588,1.31714063112371,1.40142645549471,1.31807196619963,0.907353197717709,0.967424310114724,1.42284716224093,1.02283874713213
1,01PrAy,02,5,0.789597635264919,60.1583969238734,51.0580092179432,62.6170426037214,63.5045141278396,55.229526016031,52.1266458078771,51.8320136845589,60.8413976261079,41.9340708317578,0.0900180904749985,0.0971043809641157,0.442872744724224,0.523036356027014,0.745982589419064,0.564423925515965,0.734873241675289,0.730514485479533,0.106057111023356,0.143290476669824,0.154554907939669,0.705217353330507,0.832718706690325,1.18787878686104,0.898805541210083,1.17015024691519,1.16309638479083,0.168888416285314,0.280154247763676,0.204019334084283,1.13378588886815,1.00027343010634,1.21381113341031,1.01277084800232,1.16576509486154,1.53034219489847,0.165480823631674,1.71342183713587,0.202797991594692,1.3748819062763,1.69293248781287,0.965094919816303,0.979530597748417,0.964163585756167,1.45078563217742,1.15136173184358
1,01PrAy,02,6,0.724157482813625,56.8704128193881,47.5154205170264,58.6591358640597,59.5420191239594,54.841888694641,50.77740703154,49.1004212023335,62.2145135468968,41.3471752026508,0.135688044632312,0.111465023156172,0.530674497641055,0.610020623148326,0.732227323780312,0.562201210606368,0.818384622323156,0.609844052064574,0.112772491511507,0.219141839459726,0.179997575953588,0.857385996119555,0.985453113153887,1.18301555685821,0.908360460798969,1.32219976200957,0.985191940166685,0.182209845399915,0.459351984072315,0.339726999556682,1.08423262670537,0.977707695605158,1.05649295766098,0.836355462459694,1.4988718799961,0.99287899903377,0.178358702750678,1.72692073388985,0.164147110340077,1.42889477469085,1.48477464204066,0.895242041500133,0.995825802729797,1.01491809074098,1.43494842698708,1.13645680222683
1,01PrAy,02,7,0.686102010705582,61.9655412416861,47.6925021419272,60.6557110068965,59.790598811393,54.3925472285376,49.9776351242579,48.7723373034467,56.3213850770247,41.5820404121187,0.0794909571137807,0.0997191675448416,0.434835566016783,0.546375674857515,0.81445061864251,0.59813929874364,0.807706125324951,1.18750823978667,0.0988218686166988,0.139900642814346,0.175429520986687,0.765290674659218,0.961613588636379,1.43334307938226,1.05269870930713,1.4214718580962,2.08994685363643,0.173931706007615,0.246875500937792,0.262829749786077,1.02645194429646,0.986305978149744,1.17693910655144,0.902036142701956,1.27841766634365,2.8289649804737,0.160429448763498,0.874271419584656,0.213503832692178,1.53550466369129,1.6183916478117,0.988823094267918,1.30127908496901,1.23282747448755,1.00418978233519,0.929218970855489
1,01PrAy,02,8,0.673031795861902,57.5304828879731,50.4544432039832,57.3084724157385,57.4427608652667,55.1313656271517,51.9144848183411,50.635986402665,61.5740047913505,39.6690400884894,0.0799279247697712,0.104323480422219,0.462646734977134,0.628570184859344,0.715105627403934,0.527106922815959,0.768190324473536,0.628598636066773,0.106143261617375,0.133211876923746,0.173842998671833,0.771541745106496,1.04812313856913,1.19266217579279,0.879144894119478,1.28113875603865,1.04818286086569,0.177029420496446,0.438401814677798,0.590321935628835,1.10798817046429,1.44542164287589,1.15563911310726,0.910456222729635,1.10895713497281,1.14540736705428,0.14859021054196,1.79256741082209,1.79256741082209,1.46380975605124,1.67149518668551,0.773232416072238,0.760659531258055,1.19651953814972,1.4465802472318,1.4815049272712
1,01PrAy,02,9,0.632632440717005,58.3277360248672,45.5015009766154,59.9643828790599,57.5932422905125,54.7766012491323,51.8132556626977,51.7194783959186,58.5976853005043,39.345956643936,0.108158168160314,0.135938044679863,0.400091064286972,0.640138470180086,0.798244945232399,0.651544339892802,0.762781677279509,0.790292145573611,0.0967677664799262,0.18232082174772,0.229210323471112,0.674789057055926,1.0796053081655,1.34660567384765,1.09914820773398,1.28670586291853,1.33298301634461,0.163239844007629,0.463038573498192,0.35046622235413,0.929953431898836,1.35131827535788,1.18364948618961,0.996070350890719,1.10510373004932,1.55189989698551,0.135296145710184,1.81165523333884,1.8088612656226,1.51456333284528,1.80792994305052,0.816537065071239,0.681029630833583,1.3404060118663,1.54157168743561,0.856583935670684
1,01PrAy,03,1,0.692136442610146,56.7136723113418,55.1804443387048,68.0898808339871,67.4451213813263,56.5617516795068,57.5457571495839,51.2879839099869,68.0417477703327,49.6500786907041,0.060319456653001,0.0565553489594759,0.233271987223862,0.322169565644464,0.597703472971926,0.462084405121206,0.64068266288872,0.477119363942069,0.06787679839304,0.134893537240984,0.126484740356066,0.521834659603226,0.720705835384331,1.33712165195748,1.03378027970856,1.43322717326465,1.06729568852087,0.151856826357952,0.237620666837886,0.208562203210943,0.706408463824837,0.659930709776955,0.994487960419753,0.939879336709026,1.10969186651019,1.16060270665096,0.143126048389099,2.36194121439258,2.36194121439258,2.10490985897716,2.09885658430252,1.52100167113127,1.49492602637898,1.63135752481506,2.08395621587264,1.50097930105362
1,01PrAy,03,2,0.810394636605672,46.5589457480095,42.9288379434669,60.4655685721377,60.0157241640755,57.7268092938687,52.2924024809639,53.2568179429153,62.1109000382252,46.0546600110505,0.16977166099111,0.152477512003941,0.51651212463241,0.537345071363513,0.701029060036621,0.614398417573083,0.748450861300086,0.636780932279826,0.106809692690921,0.230860353893206,0.207372938559715,0.702705859977578,0.730961677031224,0.953705562742501,0.835930234636237,1.01820502815956,0.866207207005193,0.145327349644689,0.586694415643649,0.260389679405041,1.21958021797814,0.938713826556463,0.893985623830936,0.963698541269582,1.04165644680756,1.18975579012831,0.171345858537323,1.47645105188842,1.48529904746826,1.19517792924512,1.22498170382984,1.11368323311502,0.693636285061601,1.1583888949921,1.21147686847114,0.87990987621611
1,01PrAy,03,3,0.867866361524507,40.8967102547529,44.8538246234349,61.627679119743,60.7210992268968,55.2756958810861,50.2655423785559,52.2101461160916,63.3105115264549,44.9993602903746,0.272424454056426,0.136559417448285,0.391168456786353,0.472590692368038,0.706017709865141,0.643663939814343,0.827178954514414,0.687724847432905,0.093498125908217,0.398572824589999,0.199754649454459,0.572435737074732,0.691518919725355,1.03313314794033,0.941983029370212,1.21043469564197,1.00626652806402,0.13683050626423,0.641591489466697,0.290928116914922,0.829457352881942,0.883578221018415,0.852887086062934,0.98806502308361,1.27791840229723,1.48967787185846,0.145104852472504,0.344367321093144,1.58818762486567,1.32508074668092,1.32787480202448,1.22822016143768,0.82867024730933,1.14579552880281,1.31669858065026,1.1900347384091
1,01PrAy,03,4,0.814882694727059,44.9495556814071,46.0732211908444,61.8112182972616,60.6181117097849,55.8985550847283,52.564828156235,50.9698018204735,61.0686777715268,44.7122489063698,0.229125102530515,0.10842015841861,0.399472403203961,0.606483649849993,0.656929113445063,0.618818139895546,0.755367250670979,0.632698511019605,0.0973031312974454,0.375273094307915,0.177589389499541,0.654471168398713,0.993556691057631,1.07634864122037,1.01398742085709,1.23763155751319,1.03649526316533,0.159436827977169,0.680254745146716,0.28536760524455,1.0262468131302,1.2609348515022,0.962650134872528,1.38028866454309,1.32010452611733,1.18949732354018,0.163838459305457,1.76323733028401,1.76323733028401,1.37859873664488,1.48942680599853,0.965088965274956,0.836099993800329,1.04937417768256,1.48523582858599,1.35950650621
1,01PrAy,03,5,0.785059246869392,48.1702848798289,46.1122859383911,58.7513111975371,60.9034855737569,53.6212529556664,50.3512164114035,49.2049141965573,60.7403440367886,41.1714603758997,0.235760033258202,0.0959163336209078,0.582911404833381,0.568832324968901,0.806034563418208,0.637366592822482,0.90818284859856,0.704338560900545,0.0922617355254946,0.33585401410748,0.136594141134473,0.830535683717069,0.81042442512163,1.14838326783057,0.908143455209507,1.29390920449762,1.00335577028786,0.131454075953319,0.552131830440442,0.253730321711321,1.23156476661146,0.997765862409631,1.11922737705004,0.948335954174578,1.40263221455932,1.25782179686551,0.14535486345964,0.24424853654899,1.54954624474121,1.21798293106555,1.28364364346481,0.807254219461723,0.754166834968711,0.824018656670043,1.24964909023682,1.07781360885155
1,01PrAy,03,6,0.817914164374922,55.6179819502692,50.12266227962,56.5426103878691,61.4160538057599,58.3729191814443,56.8139421520674,52.5226843973091,63.3474726207549,44.3672460105938,0.136351089297816,0.103669025586624,0.578853909455613,0.527148326901043,0.645309900980381,0.516966094012487,0.704265571209409,0.626916563446582,0.0884699239516201,0.230246986973605,0.17504387490043,0.977781175343581,0.890306213758803,1.09007636980502,0.873335314431866,1.18963636797283,1.05883247103963,0.149449604667859,0.34742313947446,0.373217926054274,1.26795182283955,1.12753757121322,1.04682925784227,0.996564686738101,1.07329531913322,1.2173949379814,0.14089202528695,0.932020794984768,1.81398301616945,1.07404744623151,1.70874359590138,0.973930298631348,0.890576952489817,1.08755161962874,1.55041880434763,1.46520281359959
1,01PrAy,03,7,0.825135151954172,51.5491210046695,47.629987575651,58.6216416957029,62.4662007235397,57.9377117478465,53.5044474319801,51.5655198180054,64.4702892118311,46.003305286447,0.287112488520608,0.109630892168608,0.617727965921786,0.53557198135611,0.610133057188109,0.479007344642209,0.681919274855648,0.573095590777454,0.0879564336213524,0.494800595615322,0.188924735793949,1.06470223342319,0.923018588575483,1.05171309083066,0.825710406624445,1.17541694359545,0.987708096732826,0.151616477441735,1.2796979600053,0.247117776186559,1.59665507161704,1.00061693230245,1.19751739569141,0.839107333708063,1.17113859025162,1.2001413635857,0.157589072177909,1.05308827949307,1.84843419210601,1.12293715940638,1.53923648368973,1.31059781677349,0.875672124513249,1.28731485680238,1.54622137168107,1.22398520568098
1,01PrAy,03,8,0.733909469220503,50.3642008167829,44.5147698747972,57.3539583822102,56.8744447105116,56.8657438651893,49.7236988458,48.0614622451274,58.0888512689431,42.0685828273002,0.317787806066732,0.144633351550007,0.649758788771809,0.603378446483584,0.727807554845967,0.553455586585262,0.863035245573949,0.78140698262405,0.0957047510139287,0.495627889604943,0.225521927950702,1.01352065597101,0.94104443444635,1.13524129293965,0.863312336903354,1.34611790114749,1.21868009866517,0.149286744650116,1.13784687478983,0.237938008238013,1.35088035389607,0.962257214071344,1.07906248607045,0.789929648547989,1.20830620508921,1.63012569186282,0.138477229718612,0.794664404331645,1.2561425318984,0.797924088381057,0.735058753142398,0.822138884176689,0.660086020005923,1.42005807266883,1.37768218002647,1.24263812655083
1,01PrAy,03,9,0.754779660523037,46.6594402700525,46.164784054007,55.7059527105643,58.7822523902863,55.2375327020214,55.0013883237011,50.7346449934076,61.7599837535583,44.2868201095075,0.299987025627656,0.156602762690263,0.91449652886015,0.610286546787719,0.627740979298643,0.478880359694288,0.752624419897932,0.728816166859482,0.0847510556066716,0.493120137758347,0.257436189745012,1.5035328414613,1.00317659671443,1.03208586246463,0.787362324197008,1.23740071067629,1.19816941182004,0.139339723559384,1.03134007236892,0.339538329989562,3.19335758004318,1.10260473651429,1.01557109558308,0.85660757825663,1.23726725711603,1.53479359230583,0.148798616462995,0.86031390411721,0.437025493376997,0.961362952665754,1.6645153181418,1.15554476485351,0.939942417028735,0.960431625029361,1.44285934068047,1.09640545994261
1,01PrAy,03,10,0.708721314869578,49.0307154966063,48.0407064848372,55.4318043766152,56.8448545211384,54.8259473452791,53.4327155459514,48.1195838739885,58.2557213883793,40.1736974049739,0.284478329028143,0.152827093330424,0.5979701926136,0.63762007711165,0.600395791119885,0.491797142160608,0.706296971085532,0.616858671222765,0.0985078616358911,0.441919751182165,0.237378627430985,0.929074030519785,0.99060831206448,0.932864186032458,0.764171659734304,1.09739909045873,0.958294718459391,0.153058234669161,0.82826994179163,0.415447574339503,1.15566416481202,0.992888348127489,1.02850558422771,1.14753334757949,1.19152328222328,1.01069219168088,0.159611528812041,0.758342865495305,0.19814239439254,1.03727892716659,1.37908037836312,0.964168807496486,0.678713372096657,0.840300706654146,1.14903961965592,0.827727628749097
